"","taxon","sample","depth","lon","lat","diversity_measure","value"
"1214","sponges","60mq18",60,34.9323889,29.5226944,"richness",8
"1215","sponges","60mq18",60,34.9323889,29.5226944,"sigma",1.76077893871275
"1216","sponges","60mq19",60,34.9323889,29.5226944,"abundance",11
"1217","sponges","60mq19",60,34.9323889,29.5226944,"richness",6
"1218","sponges","60mq19",60,34.9323889,29.5226944,"sigma",4.75081411278611
"1219","sponges","60mq2",60,34.9323889,29.5226944,"abundance",5
"1220","sponges","60mq2",60,34.9323889,29.5226944,"richness",5
"1221","sponges","60mq2",60,34.9323889,29.5226944,"sigma",0.0432486754923437
"1222","sponges","60mq20",60,34.9323889,29.5226944,"abundance",5
"1223","sponges","60mq20",60,34.9323889,29.5226944,"richness",4
"1224","sponges","60mq20",60,34.9323889,29.5226944,"sigma",0.0227751140714335
"1225","sponges","60mq21",60,34.9323889,29.5226944,"abundance",1
"1226","sponges","60mq21",60,34.9323889,29.5226944,"richness",1
"1227","sponges","60mq21",60,34.9323889,29.5226944,"sigma",0.0896093888935205
"1228","sponges","60mq22",60,34.9323889,29.5226944,"abundance",12
"1229","sponges","60mq22",60,34.9323889,29.5226944,"richness",5
"1230","sponges","60mq22",60,34.9323889,29.5226944,"sigma",1.42944177068544
"1231","sponges","60mq23",60,34.9323889,29.5226944,"abundance",2
"1232","sponges","60mq23",60,34.9323889,29.5226944,"richness",2
"1233","sponges","60mq23",60,34.9323889,29.5226944,"sigma",0.107545684837639
"1234","sponges","60mq24",60,34.9323889,29.5226944,"abundance",2
"1235","sponges","60mq24",60,34.9323889,29.5226944,"richness",1
"1236","sponges","60mq24",60,34.9323889,29.5226944,"sigma",0.00941169561488163
"1237","sponges","60mq25",60,34.9323889,29.5226944,"abundance",1
"1238","sponges","60mq25",60,34.9323889,29.5226944,"richness",1
"1239","sponges","60mq25",60,34.9323889,29.5226944,"sigma",0.0896093888935205
"1240","sponges","60mq26",60,34.9323889,29.5226944,"abundance",5
"1241","sponges","60mq26",60,34.9323889,29.5226944,"richness",1
"1242","sponges","60mq26",60,34.9323889,29.5226944,"sigma",0.00560826051219393
"1243","sponges","60mq27",60,34.9323889,29.5226944,"abundance",0
"1244","sponges","60mq27",60,34.9323889,29.5226944,"richness",0
"1245","sponges","60mq27",60,34.9323889,29.5226944,"sigma",NA
"1246","sponges","60mq28",60,34.9323889,29.5226944,"abundance",6
"1247","sponges","60mq28",60,34.9323889,29.5226944,"richness",2
"1248","sponges","60mq28",60,34.9323889,29.5226944,"sigma",0.00839019036989545
"1249","sponges","60mq29",60,34.9323889,29.5226944,"abundance",1
"1250","sponges","60mq29",60,34.9323889,29.5226944,"richness",1
"1251","sponges","60mq29",60,34.9323889,29.5226944,"sigma",0.0896093888935205
"1252","sponges","60mq3",60,34.9323889,29.5226944,"abundance",5
"1253","sponges","60mq3",60,34.9323889,29.5226944,"richness",3
"1254","sponges","60mq3",60,34.9323889,29.5226944,"sigma",0.010289232241943
"1255","sponges","60mq30",60,34.9323889,29.5226944,"abundance",5
"1256","sponges","60mq30",60,34.9323889,29.5226944,"richness",2
"1257","sponges","60mq30",60,34.9323889,29.5226944,"sigma",0.00706475667626711
"1258","sponges","60mq31",60,34.9323889,29.5226944,"abundance",13
"1259","sponges","60mq31",60,34.9323889,29.5226944,"richness",1
"1260","sponges","60mq31",60,34.9323889,29.5226944,"sigma",0.00186326282999698
"1261","sponges","60mq32",60,34.9323889,29.5226944,"abundance",18
"1262","sponges","60mq32",60,34.9323889,29.5226944,"richness",6
"1263","sponges","60mq32",60,34.9323889,29.5226944,"sigma",0.831504641198573
"1264","sponges","60mq33",60,34.9323889,29.5226944,"abundance",23
"1265","sponges","60mq33",60,34.9323889,29.5226944,"richness",8
"1266","sponges","60mq33",60,34.9323889,29.5226944,"sigma",1.43870282590992
"1267","sponges","60mq4",60,34.9323889,29.5226944,"abundance",2
"1268","sponges","60mq4",60,34.9323889,29.5226944,"richness",2
"1269","sponges","60mq4",60,34.9323889,29.5226944,"sigma",0.107545684837639
"1270","sponges","60mq5",60,34.9323889,29.5226944,"abundance",12
"1271","sponges","60mq5",60,34.9323889,29.5226944,"richness",4
"1272","sponges","60mq5",60,34.9323889,29.5226944,"sigma",0.0846027788193644
"1273","sponges","60mq6",60,34.9323889,29.5226944,"abundance",10
"1274","sponges","60mq6",60,34.9323889,29.5226944,"richness",4
"1275","sponges","60mq6",60,34.9323889,29.5226944,"sigma",0.0112977840854846
"1276","sponges","60mq7",60,34.9323889,29.5226944,"abundance",10
"1277","sponges","60mq7",60,34.9323889,29.5226944,"richness",4
"1278","sponges","60mq7",60,34.9323889,29.5226944,"sigma",0.0112977840854846
"1279","sponges","60mq8",60,34.9323889,29.5226944,"abundance",0
"1280","sponges","60mq8",60,34.9323889,29.5226944,"richness",0
"1281","sponges","60mq8",60,34.9323889,29.5226944,"sigma",NA
"1282","sponges","60mq9",60,34.9323889,29.5226944,"abundance",6
"1283","sponges","60mq9",60,34.9323889,29.5226944,"richness",2
"1284","sponges","60mq9",60,34.9323889,29.5226944,"sigma",0.00839019036989545
"1285","sponges","70mq1",70,34.9323889,29.5226944,"abundance",9
"1286","sponges","70mq1",70,34.9323889,29.5226944,"richness",4
"1287","sponges","70mq1",70,34.9323889,29.5226944,"sigma",0.294985776600761
"1288","sponges","70mq10",70,34.9323889,29.5226944,"abundance",9
"1289","sponges","70mq10",70,34.9323889,29.5226944,"richness",5
"1290","sponges","70mq10",70,34.9323889,29.5226944,"sigma",0.800212032017649
"1291","sponges","70mq11",70,34.9323889,29.5226944,"abundance",28
"1292","sponges","70mq11",70,34.9323889,29.5226944,"richness",7
"1293","sponges","70mq11",70,34.9323889,29.5226944,"sigma",1.9016609743658
"1294","sponges","70mq12",70,34.9323889,29.5226944,"abundance",26
"1295","sponges","70mq12",70,34.9323889,29.5226944,"richness",5
"1296","sponges","70mq12",70,34.9323889,29.5226944,"sigma",1.6411502781099
"1297","sponges","70mq13",70,34.9323889,29.5226944,"abundance",22
"1298","sponges","70mq13",70,34.9323889,29.5226944,"richness",10
"1299","sponges","70mq13",70,34.9323889,29.5226944,"sigma",0.238215241818268
"1300","sponges","70mq14",70,34.9323889,29.5226944,"abundance",17
"1301","sponges","70mq14",70,34.9323889,29.5226944,"richness",7
"1302","sponges","70mq14",70,34.9323889,29.5226944,"sigma",3.79835281167128
"1303","sponges","70mq15",70,34.9323889,29.5226944,"abundance",20
"1304","sponges","70mq15",70,34.9323889,29.5226944,"richness",7
"1305","sponges","70mq15",70,34.9323889,29.5226944,"sigma",1.69489236300651
"1306","sponges","70mq16",70,34.9323889,29.5226944,"abundance",11
"1307","sponges","70mq16",70,34.9323889,29.5226944,"richness",7
"1308","sponges","70mq16",70,34.9323889,29.5226944,"sigma",1.29876656385767
"1309","sponges","70mq17",70,34.9323889,29.5226944,"abundance",13
"1310","sponges","70mq17",70,34.9323889,29.5226944,"richness",7
"1311","sponges","70mq17",70,34.9323889,29.5226944,"sigma",0.0411056048176022
"1312","sponges","70mq18",70,34.9323889,29.5226944,"abundance",7
"1313","sponges","70mq18",70,34.9323889,29.5226944,"richness",3
"1314","sponges","70mq18",70,34.9323889,29.5226944,"sigma",0.0103157770042349
"1315","sponges","70mq19",70,34.9323889,29.5226944,"abundance",14
"1316","sponges","70mq19",70,34.9323889,29.5226944,"richness",6
"1317","sponges","70mq19",70,34.9323889,29.5226944,"sigma",0.352371084602079
"1318","sponges","70mq2",70,34.9323889,29.5226944,"abundance",3
"1319","sponges","70mq2",70,34.9323889,29.5226944,"richness",2
"1320","sponges","70mq2",70,34.9323889,29.5226944,"sigma",0.0150563559131666
"1321","sponges","70mq20",70,34.9323889,29.5226944,"abundance",6
"1322","sponges","70mq20",70,34.9323889,29.5226944,"richness",4
"1323","sponges","70mq20",70,34.9323889,29.5226944,"sigma",0.95418307142064
"1324","sponges","70mq21",70,34.9323889,29.5226944,"abundance",38
"1325","sponges","70mq21",70,34.9323889,29.5226944,"richness",7
"1326","sponges","70mq21",70,34.9323889,29.5226944,"sigma",0.017463347453311
"1327","sponges","70mq22",70,34.9323889,29.5226944,"abundance",19
"1328","sponges","70mq22",70,34.9323889,29.5226944,"richness",10
"1329","sponges","70mq22",70,34.9323889,29.5226944,"sigma",0.736187641541668
"1330","sponges","70mq23",70,34.9323889,29.5226944,"abundance",6
"1331","sponges","70mq23",70,34.9323889,29.5226944,"richness",5
"1332","sponges","70mq23",70,34.9323889,29.5226944,"sigma",0.0234870107351228
"1333","sponges","70mq24",70,34.9323889,29.5226944,"abundance",18
"1334","sponges","70mq24",70,34.9323889,29.5226944,"richness",3
"1335","sponges","70mq24",70,34.9323889,29.5226944,"sigma",1.17511509117358
"1336","sponges","70mq25",70,34.9323889,29.5226944,"abundance",10
"1337","sponges","70mq25",70,34.9323889,29.5226944,"richness",4
"1338","sponges","70mq25",70,34.9323889,29.5226944,"sigma",6.17727702390082
"1339","sponges","70mq26",70,34.9323889,29.5226944,"abundance",28
"1340","sponges","70mq26",70,34.9323889,29.5226944,"richness",12
"1341","sponges","70mq26",70,34.9323889,29.5226944,"sigma",2.67170881946829
"1342","sponges","70mq27",70,34.9323889,29.5226944,"abundance",0
"1343","sponges","70mq27",70,34.9323889,29.5226944,"richness",0
"1344","sponges","70mq27",70,34.9323889,29.5226944,"sigma",NA
"1345","sponges","70mq28",70,34.9323889,29.5226944,"abundance",14
"1346","sponges","70mq28",70,34.9323889,29.5226944,"richness",7
"1347","sponges","70mq28",70,34.9323889,29.5226944,"sigma",0.00411683629617275
"1348","sponges","70mq29",70,34.9323889,29.5226944,"abundance",5
"1349","sponges","70mq29",70,34.9323889,29.5226944,"richness",3
"1350","sponges","70mq29",70,34.9323889,29.5226944,"sigma",0.483210237665936
"1351","sponges","70mq3",70,34.9323889,29.5226944,"abundance",24
"1352","sponges","70mq3",70,34.9323889,29.5226944,"richness",7
"1353","sponges","70mq3",70,34.9323889,29.5226944,"sigma",0.110767353133994
"1354","sponges","70mq30",70,34.9323889,29.5226944,"abundance",20
"1355","sponges","70mq30",70,34.9323889,29.5226944,"richness",5
"1356","sponges","70mq30",70,34.9323889,29.5226944,"sigma",2.00896269730158
"1357","sponges","70mq31",70,34.9323889,29.5226944,"abundance",3
"1358","sponges","70mq31",70,34.9323889,29.5226944,"richness",3
"1359","sponges","70mq31",70,34.9323889,29.5226944,"sigma",0.0521168099182725
"1360","sponges","70mq32",70,34.9323889,29.5226944,"abundance",11
"1361","sponges","70mq32",70,34.9323889,29.5226944,"richness",6
"1362","sponges","70mq32",70,34.9323889,29.5226944,"sigma",0.0162258769745487
"1363","sponges","70mq4",70,34.9323889,29.5226944,"abundance",10
"1364","sponges","70mq4",70,34.9323889,29.5226944,"richness",3
"1365","sponges","70mq4",70,34.9323889,29.5226944,"sigma",0.0608542612593837
"1366","sponges","70mq5",70,34.9323889,29.5226944,"abundance",13
"1367","sponges","70mq5",70,34.9323889,29.5226944,"richness",4
"1368","sponges","70mq5",70,34.9323889,29.5226944,"sigma",1.08864037196425
"1369","sponges","70mq6",70,34.9323889,29.5226944,"abundance",8
"1370","sponges","70mq6",70,34.9323889,29.5226944,"richness",6
"1371","sponges","70mq6",70,34.9323889,29.5226944,"sigma",0.0136396708168165
"1372","sponges","70mq7",70,34.9323889,29.5226944,"abundance",12
"1373","sponges","70mq7",70,34.9323889,29.5226944,"richness",6
"1374","sponges","70mq7",70,34.9323889,29.5226944,"sigma",0.00975925140812243
"1375","sponges","70mq8",70,34.9323889,29.5226944,"abundance",21
"1376","sponges","70mq8",70,34.9323889,29.5226944,"richness",8
"1377","sponges","70mq8",70,34.9323889,29.5226944,"sigma",1.30634178086328
"1378","sponges","70mq9",70,34.9323889,29.5226944,"abundance",20
"1379","sponges","70mq9",70,34.9323889,29.5226944,"richness",12
"1380","sponges","70mq9",70,34.9323889,29.5226944,"sigma",0.80087143455703
"1381","stony corals","1",5,NA,NA,"abundance",194
"1382","stony corals","1",5,NA,NA,"richness",45
"1383","stony corals","1",5,NA,NA,"sigma",1.32069061571934
"1384","stony corals","2",5,NA,NA,"abundance",151
"1385","stony corals","2",5,NA,NA,"richness",30
"1386","stony corals","2",5,NA,NA,"sigma",1.02579509904073
"1387","stony corals","3",5,NA,NA,"abundance",182
"1388","stony corals","3",5,NA,NA,"richness",40
"1389","stony corals","3",5,NA,NA,"sigma",1.59822105779288
"1390","stony corals","4",5,NA,NA,"abundance",245
"1391","stony corals","4",5,NA,NA,"richness",46
"1392","stony corals","4",5,NA,NA,"sigma",1.04848878810081
"1393","stony corals","5",5,NA,NA,"abundance",229
"1394","stony corals","5",5,NA,NA,"richness",42
"1395","stony corals","5",5,NA,NA,"sigma",1.27083100435647
"1396","stony corals","1",15,NA,NA,"abundance",108
"1397","stony corals","1",15,NA,NA,"richness",38
"1398","stony corals","1",15,NA,NA,"sigma",1.43948124204536
"1399","stony corals","2",15,NA,NA,"abundance",207
"1400","stony corals","2",15,NA,NA,"richness",52
"1401","stony corals","2",15,NA,NA,"sigma",1.22849778247935
"1402","stony corals","3",15,NA,NA,"abundance",169
"1403","stony corals","3",15,NA,NA,"richness",55
"1404","stony corals","3",15,NA,NA,"sigma",1.12481647035949
"1405","stony corals","4",15,NA,NA,"abundance",130
"1406","stony corals","4",15,NA,NA,"richness",49
"1407","stony corals","4",15,NA,NA,"sigma",1.12145444176401
"1408","stony corals","5",15,NA,NA,"abundance",87
"1409","stony corals","5",15,NA,NA,"richness",43
"1410","stony corals","5",15,NA,NA,"sigma",2.54766010161098
"1411","stony corals","1",30,NA,NA,"abundance",74
"1412","stony corals","1",30,NA,NA,"richness",30
"1413","stony corals","1",30,NA,NA,"sigma",2.38268522594363
"1414","stony corals","2",30,NA,NA,"abundance",94
"1415","stony corals","2",30,NA,NA,"richness",32
"1416","stony corals","2",30,NA,NA,"sigma",1.78365467164613
"1417","stony corals","3",30,NA,NA,"abundance",93
"1418","stony corals","3",30,NA,NA,"richness",32
"1419","stony corals","3",30,NA,NA,"sigma",1.97472908725465
"1420","stony corals","4",30,NA,NA,"abundance",126
"1421","stony corals","4",30,NA,NA,"richness",47
"1422","stony corals","4",30,NA,NA,"sigma",1.39558169249486
"1423","stony corals","5",30,NA,NA,"abundance",130
"1424","stony corals","5",30,NA,NA,"richness",42
"1425","stony corals","5",30,NA,NA,"sigma",1.50393713727835
"1426","stony corals","1",45,NA,NA,"abundance",141
"1427","stony corals","1",45,NA,NA,"richness",48
"1428","stony corals","1",45,NA,NA,"sigma",1.37446739639323
"1429","stony corals","2",45,NA,NA,"abundance",169
"1430","stony corals","2",45,NA,NA,"richness",49
"1431","stony corals","2",45,NA,NA,"sigma",1.82707819114455
"1432","stony corals","3",45,NA,NA,"abundance",94
"1433","stony corals","3",45,NA,NA,"richness",30
"1434","stony corals","3",45,NA,NA,"sigma",1.96304253927883
"1435","stony corals","4",45,NA,NA,"abundance",124
"1436","stony corals","4",45,NA,NA,"richness",43
"1437","stony corals","4",45,NA,NA,"sigma",1.23860000294058
"1438","stony corals","5",45,NA,NA,"abundance",148
"1439","stony corals","5",45,NA,NA,"richness",39
"1440","stony corals","5",45,NA,NA,"sigma",18.514897888268
"1441","stony corals","1",55,NA,NA,"abundance",325
"1442","stony corals","1",55,NA,NA,"richness",46
"1443","stony corals","1",55,NA,NA,"sigma",3.08375257535851
"1444","stony corals","2",55,NA,NA,"abundance",206
"1445","stony corals","2",55,NA,NA,"richness",40
"1446","stony corals","2",55,NA,NA,"sigma",1.91513807774693
"1447","stony corals","3",55,NA,NA,"abundance",145
"1448","stony corals","3",55,NA,NA,"richness",44
"1449","stony corals","3",55,NA,NA,"sigma",2.27794567932677
"1450","stony corals","4",55,NA,NA,"abundance",276
"1451","stony corals","4",55,NA,NA,"richness",51
"1452","stony corals","4",55,NA,NA,"sigma",2.10381519805486
"1453","stony corals","5",55,NA,NA,"abundance",229
"1454","stony corals","5",55,NA,NA,"richness",48
"1455","stony corals","5",55,NA,NA,"sigma",1.87076476529862
"1456","soft corals","1",35,NA,NA,"abundance",65
"1457","soft corals","1",35,NA,NA,"richness",4
"1458","soft corals","1",35,NA,NA,"sigma",3.54093637821986
"1459","soft corals","2",35,NA,NA,"abundance",12
"1460","soft corals","2",35,NA,NA,"richness",4
"1461","soft corals","2",35,NA,NA,"sigma",0.869197134879633
"1462","soft corals","3",35,NA,NA,"abundance",12
"1463","soft corals","3",35,NA,NA,"richness",5
"1464","soft corals","3",35,NA,NA,"sigma",0.0074847145544716
"1465","soft corals","4",35,NA,NA,"abundance",35
"1466","soft corals","4",35,NA,NA,"richness",2
"1467","soft corals","4",35,NA,NA,"sigma",0.37946416047021
"1468","soft corals","5",35,NA,NA,"abundance",15
"1469","soft corals","5",35,NA,NA,"richness",3
"1470","soft corals","5",35,NA,NA,"sigma",0.00456497816221655
"1471","soft corals","6",35,NA,NA,"abundance",63
"1472","soft corals","6",35,NA,NA,"richness",3
"1473","soft corals","6",35,NA,NA,"sigma",2.44289960382037
"1474","soft corals","7",35,NA,NA,"abundance",6
"1475","soft corals","7",35,NA,NA,"richness",2
"1476","soft corals","7",35,NA,NA,"sigma",0.00839019036989545
"1477","soft corals","8",40,NA,NA,"abundance",10
"1478","soft corals","8",40,NA,NA,"richness",4
"1479","soft corals","8",40,NA,NA,"sigma",6.17727702390082
"1480","soft corals","9",40,NA,NA,"abundance",11
"1481","soft corals","9",40,NA,NA,"richness",3
"1482","soft corals","9",40,NA,NA,"sigma",4.2237319651418
"1483","soft corals","10",40,NA,NA,"abundance",24
"1484","soft corals","10",40,NA,NA,"richness",2
"1485","soft corals","10",40,NA,NA,"sigma",3.71030623839717
"1486","soft corals","11",40,NA,NA,"abundance",12
"1487","soft corals","11",40,NA,NA,"richness",5
"1488","soft corals","11",40,NA,NA,"sigma",0.226919701185404
"1489","soft corals","12",40,NA,NA,"abundance",124
"1490","soft corals","12",40,NA,NA,"richness",6
"1491","soft corals","12",40,NA,NA,"sigma",5.63049040495679
"1492","soft corals","13",40,NA,NA,"abundance",13
"1493","soft corals","13",40,NA,NA,"richness",4
"1494","soft corals","13",40,NA,NA,"sigma",1.08864037196425
"1495","soft corals","14",40,NA,NA,"abundance",36
"1496","soft corals","14",40,NA,NA,"richness",4
"1497","soft corals","14",40,NA,NA,"sigma",2.54082667514132
"1498","soft corals","15",45,NA,NA,"abundance",70
"1499","soft corals","15",45,NA,NA,"richness",5
"1500","soft corals","15",45,NA,NA,"sigma",2.71143307534948
"1501","soft corals","16",45,NA,NA,"abundance",46
"1502","soft corals","16",45,NA,NA,"richness",8
"1503","soft corals","16",45,NA,NA,"sigma",3.33939916668707
"1504","soft corals","17",45,NA,NA,"abundance",3
"1505","soft corals","17",45,NA,NA,"richness",2
"1506","soft corals","17",45,NA,NA,"sigma",0.0150563559131666
"1507","soft corals","18",45,NA,NA,"abundance",8
"1508","soft corals","18",45,NA,NA,"richness",4
"1509","soft corals","18",45,NA,NA,"sigma",0.502734348799091
"1510","soft corals","19",45,NA,NA,"abundance",36
"1511","soft corals","19",45,NA,NA,"richness",5
"1512","soft corals","19",45,NA,NA,"sigma",1.71734199685435
"1513","soft corals","20",45,NA,NA,"abundance",5
"1514","soft corals","20",45,NA,NA,"richness",5
"1515","soft corals","20",45,NA,NA,"sigma",0.0432486754923437
"1516","soft corals","21",45,NA,NA,"abundance",61
"1517","soft corals","21",45,NA,NA,"richness",8
"1518","soft corals","21",45,NA,NA,"sigma",3.62160055282055
"1519","soft corals","22",35,NA,NA,"abundance",62
"1520","soft corals","22",35,NA,NA,"richness",5
"1521","soft corals","22",35,NA,NA,"sigma",2.95142030089951
"1522","soft corals","23",35,NA,NA,"abundance",65
"1523","soft corals","23",35,NA,NA,"richness",2
"1524","soft corals","23",35,NA,NA,"sigma",1.16825001460851
"1525","soft corals","24",35,NA,NA,"abundance",68
"1526","soft corals","24",35,NA,NA,"richness",4
"1527","soft corals","24",35,NA,NA,"sigma",6.24954688784717
"1528","soft corals","25",35,NA,NA,"abundance",150
"1529","soft corals","25",35,NA,NA,"richness",9
"1530","soft corals","25",35,NA,NA,"sigma",2.50601415100441
"1531","soft corals","26",35,NA,NA,"abundance",51
"1532","soft corals","26",35,NA,NA,"richness",5
"1533","soft corals","26",35,NA,NA,"sigma",2.54839644373749
"1534","soft corals","27",35,NA,NA,"abundance",29
"1535","soft corals","27",35,NA,NA,"richness",7
"1536","soft corals","27",35,NA,NA,"sigma",1.15340576329774
"1537","soft corals","28",35,NA,NA,"abundance",45
"1538","soft corals","28",35,NA,NA,"richness",8
"1539","soft corals","28",35,NA,NA,"sigma",0.586330989345594
"1540","soft corals","29",35,NA,NA,"abundance",68
"1541","soft corals","29",35,NA,NA,"richness",6
"1542","soft corals","29",35,NA,NA,"sigma",1.56101906684822
"1543","soft corals","30",40,NA,NA,"abundance",19
"1544","soft corals","30",40,NA,NA,"richness",4
"1545","soft corals","30",40,NA,NA,"sigma",0.370920292265438
"1546","soft corals","31",40,NA,NA,"abundance",35
"1547","soft corals","31",40,NA,NA,"richness",8
"1548","soft corals","31",40,NA,NA,"sigma",2.68278178948007
"1549","soft corals","32",40,NA,NA,"abundance",47
"1550","soft corals","32",40,NA,NA,"richness",4
"1551","soft corals","32",40,NA,NA,"sigma",1.07021872005062
"1552","soft corals","33",40,NA,NA,"abundance",93
"1553","soft corals","33",40,NA,NA,"richness",7
"1554","soft corals","33",40,NA,NA,"sigma",3.01465088549333
"1555","soft corals","34",40,NA,NA,"abundance",80
"1556","soft corals","34",40,NA,NA,"richness",8
"1557","soft corals","34",40,NA,NA,"sigma",1.53731950040586
"1558","soft corals","35",40,NA,NA,"abundance",83
"1559","soft corals","35",40,NA,NA,"richness",6
"1560","soft corals","35",40,NA,NA,"sigma",1.84597865931184
"1561","soft corals","36",40,NA,NA,"abundance",24
"1562","soft corals","36",40,NA,NA,"richness",8
"1563","soft corals","36",40,NA,NA,"sigma",17.2489579014625
"1564","soft corals","37",40,NA,NA,"abundance",56
"1565","soft corals","37",40,NA,NA,"richness",8
"1566","soft corals","37",40,NA,NA,"sigma",1.25835990557242
"1567","soft corals","38",45,NA,NA,"abundance",68
"1568","soft corals","38",45,NA,NA,"richness",3
"1569","soft corals","38",45,NA,NA,"sigma",1.92184029441687
"1570","soft corals","39",45,NA,NA,"abundance",12
"1571","soft corals","39",45,NA,NA,"richness",5
"1572","soft corals","39",45,NA,NA,"sigma",0.89159933962823
"1573","soft corals","40",45,NA,NA,"abundance",21
"1574","soft corals","40",45,NA,NA,"richness",3
"1575","soft corals","40",45,NA,NA,"sigma",1.67675209579601
"1576","soft corals","41",45,NA,NA,"abundance",42
"1577","soft corals","41",45,NA,NA,"richness",2
"1578","soft corals","41",45,NA,NA,"sigma",0.187471486296061
"1579","soft corals","42",45,NA,NA,"abundance",37
"1580","soft corals","42",45,NA,NA,"richness",8
"1581","soft corals","42",45,NA,NA,"sigma",2.54232391987177
"1582","soft corals","43",45,NA,NA,"abundance",48
"1583","soft corals","43",45,NA,NA,"richness",4
"1584","soft corals","43",45,NA,NA,"sigma",2.53725140065522
"1585","soft corals","44",45,NA,NA,"abundance",30
"1586","soft corals","44",45,NA,NA,"richness",7
"1587","soft corals","44",45,NA,NA,"sigma",17.9411327557239
"1588","soft corals","45",45,NA,NA,"abundance",41
"1589","soft corals","45",45,NA,NA,"richness",4
"1590","soft corals","45",45,NA,NA,"sigma",1.44413305984341
"1591","soft corals","46",1,NA,NA,"abundance",13
"1592","soft corals","46",1,NA,NA,"richness",2
"1593","soft corals","46",1,NA,NA,"sigma",0.00776659634444875
"1594","soft corals","47",1,NA,NA,"abundance",16
"1595","soft corals","47",1,NA,NA,"richness",4
"1596","soft corals","47",1,NA,NA,"sigma",1.36258688305003
"1597","soft corals","48",1,NA,NA,"abundance",31
"1598","soft corals","48",1,NA,NA,"richness",3
"1599","soft corals","48",1,NA,NA,"sigma",0.769008303666294
"1600","soft corals","49",1,NA,NA,"abundance",29
"1601","soft corals","49",1,NA,NA,"richness",6
"1602","soft corals","49",1,NA,NA,"sigma",0.994428600858476
"1603","soft corals","50",1,NA,NA,"abundance",13
"1604","soft corals","50",1,NA,NA,"richness",4
"1605","soft corals","50",1,NA,NA,"sigma",0.0102142110310765
"1606","soft corals","51",1,NA,NA,"abundance",17
"1607","soft corals","51",1,NA,NA,"richness",4
"1608","soft corals","51",1,NA,NA,"sigma",0.791426769824372
"1609","soft corals","52",1,NA,NA,"abundance",28
"1610","soft corals","52",1,NA,NA,"richness",6
"1611","soft corals","52",1,NA,NA,"sigma",0.0125733339256464
"1612","soft corals","53",1,NA,NA,"abundance",12
"1613","soft corals","53",1,NA,NA,"richness",3
"1614","soft corals","53",1,NA,NA,"sigma",0.817822995252478
"1615","soft corals","54",1,NA,NA,"abundance",185
"1616","soft corals","54",1,NA,NA,"richness",7
"1617","soft corals","54",1,NA,NA,"sigma",1.01702927889486
"1618","soft corals","55",1,NA,NA,"abundance",59
"1619","soft corals","55",1,NA,NA,"richness",5
"1620","soft corals","55",1,NA,NA,"sigma",1.52462875393511
"1621","soft corals","56",1,NA,NA,"abundance",34
"1622","soft corals","56",1,NA,NA,"richness",1
"1623","soft corals","56",1,NA,NA,"sigma",0.00225975900186096
"1624","soft corals","57",1,NA,NA,"abundance",44
"1625","soft corals","57",1,NA,NA,"richness",3
"1626","soft corals","57",1,NA,NA,"sigma",0.730425995713504
"1627","soft corals","58",1,NA,NA,"abundance",25
"1628","soft corals","58",1,NA,NA,"richness",4
"1629","soft corals","58",1,NA,NA,"sigma",2.27510474747876
"1630","soft corals","59",1,NA,NA,"abundance",95
"1631","soft corals","59",1,NA,NA,"richness",4
"1632","soft corals","59",1,NA,NA,"sigma",1.18970360819245
"1633","soft corals","60",1,NA,NA,"abundance",47
"1634","soft corals","60",1,NA,NA,"richness",2
"1635","soft corals","60",1,NA,NA,"sigma",1.96522718083702
"1636","soft corals","61",1,NA,NA,"abundance",26
"1637","soft corals","61",1,NA,NA,"richness",4
"1638","soft corals","61",1,NA,NA,"sigma",1.53719639717509
"1639","soft corals","62",1,NA,NA,"abundance",70
"1640","soft corals","62",1,NA,NA,"richness",4
"1641","soft corals","62",1,NA,NA,"sigma",0.977109971472528
"1642","soft corals","63",1,NA,NA,"abundance",28
"1643","soft corals","63",1,NA,NA,"richness",3
"1644","soft corals","63",1,NA,NA,"sigma",1.15313043755547
"1645","soft corals","64",1,NA,NA,"abundance",186
"1646","soft corals","64",1,NA,NA,"richness",4
"1647","soft corals","64",1,NA,NA,"sigma",2.05578864678417
"1648","soft corals","65",1,NA,NA,"abundance",61
"1649","soft corals","65",1,NA,NA,"richness",2
"1650","soft corals","65",1,NA,NA,"sigma",0.00208488113723031
"1651","soft corals","66",1,NA,NA,"abundance",27
"1652","soft corals","66",1,NA,NA,"richness",3
"1653","soft corals","66",1,NA,NA,"sigma",2.03878223938786
"1654","soft corals","67",1,NA,NA,"abundance",8
"1655","soft corals","67",1,NA,NA,"richness",3
"1656","soft corals","67",1,NA,NA,"sigma",0.0116458843620061
"1657","soft corals","68",3,NA,NA,"abundance",164
"1658","soft corals","68",3,NA,NA,"richness",2
"1659","soft corals","68",3,NA,NA,"sigma",0.00177673896342994
"1660","soft corals","69",3,NA,NA,"abundance",105
"1661","soft corals","69",3,NA,NA,"richness",5
"1662","soft corals","69",3,NA,NA,"sigma",1.64141166092728
"1663","soft corals","70",3,NA,NA,"abundance",9
"1664","soft corals","70",3,NA,NA,"richness",3
"1665","soft corals","70",3,NA,NA,"sigma",4.08273344351772
"1666","soft corals","71",3,NA,NA,"abundance",161
"1667","soft corals","71",3,NA,NA,"richness",8
"1668","soft corals","71",3,NA,NA,"sigma",2.21954721218739
"1669","soft corals","72",3,NA,NA,"abundance",43
